1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,8,41,0.2,0.45,35.2,3.52,0
1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,8,15,0.475,0.675,35.2,3.52,1
1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.48,8,8,0.375,0.4,35.2,3.52,1
1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.96,8,10,0.475,0.55,35.2,3.52,1
1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.44,8,56,0.3,0.8,35.2,3.52,0
1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.44,8,87,0.2,0.3,35.2,3.52,0
1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.44,8,25,0.3,0.45,35.2,3.52,0
1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.44,8,17,0.325,0.575,35.2,3.52,1
1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.92,8,11,0.3,0.4,35.2,3.52,1
1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.4,8,9,0.425,0.475,35.2,3.52,1
1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.88,8,11,0.2,0.3,35.2,3.52,1
1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.36,8,10,0.375,0.45,35.2,3.52,1
1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.84,8,18,0.2,0.45,35.2,3.52,0
1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.84,8,47,0.2,0.3,35.2,3.52,0
1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.84,8,51,0.4,0.55,35.2,3.52,0
1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.84,8,10,0.5,0.575,35.2,3.52,1
1,15.7,3658.0676,4072.3532,4463.6884,4869.26,5671.49,5880.11,6088.73,6280.15,6615.66,6951.18,7286.69,7437.24,7587.79,7738.35,7888.9,8050.2,8211.51,8372.81,8534.12,8551.32,8568.53,8585.74,8602.94,8497.56,8392.17,8286.78,8181.4,8207.21,8233.01,8258.82,8284.63,8409.38,8534.12,8658.86,8783.6,8781.45,8779.3,8777.15,8775,8602.94,8430.88,8258.82,8086.76,8097.52,8108.27,8119.03,8129.78,8039.45,7949.12,7858.79,7768.46,7718.99,7669.52,7620.06,7570.59,7471.65,7372.72,7273.79,7174.85,6875.9,6576.95,6278,5979.04,5456.42,4933.79,4411.16,3888.53,3707.87,3527.21,3346.54,3165.88,3112.11,3058.35,3004.58,2950.81,2970.17,2989.52,3008.88,3028.24,3019.63,3011.03,3002.43,2993.82,2961.56,2929.3,2897.04,2864.78,2860.48,2856.18,2851.88,2847.57,2851.88,2856.18,2860.48,2864.78,6297.35,0,0,0,28.864,238.5792,298.752,349.632,258.24,286.08,179.52,223.68,176.64,293.76,264.96,216.96,408,590.4,673.92,693.12,727.68,689.28,598.08,517.44,540.48,644.16,529.92,416.64,498.24,604.8,593.28,624.96,621.12,636.48,633.6,529.92,439.68,446.4,473.28,409.92,355.2,242.88,211.2,165.12,148.8,155.52,117.12,77.76,47.04,18.24,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.32,8,59,0.3,0.4,35.2,3.52,0
